[+] Completed forward pass on batch: train loss: 0.14910594234017877, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.1253403269897182, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.06670282612643198, train accuracy: 0.9921875
[+] Completed forward pass on batch: train loss: 0.10278316255666031, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.09905102227088068, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.08406432844136422, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.09188164926759057, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.12800697987997808, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.05499518130386657, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.17462207649117428, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.14720815246349922, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.2783296758226827, train accuracy: 0.9140625
[+] Completed forward pass on batch: train loss: 0.18677628550391462, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.1594388707480538, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.044921671542430666, train accuracy: 1.0
[+] Completed forward pass on batch: train loss: 0.07183925409816017, train accuracy: 0.984375
[+] Completed forward pass on batch: train loss: 0.08813875316968774, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.11995522657359896, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.2382371211963113, train accuracy: 0.921875
[+] Completed forward pass on batch: train loss: 0.11716588116024187, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.21757956882087195, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.19268690899906316, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.11322447162435544, train accuracy: 0.953125
[+] Completed forward pass on batch: train loss: 0.18833665343034797, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.14999757319749935, train accuracy: 0.96875
[+] Completed forward pass on batch: train loss: 0.1793795095933271, train accuracy: 0.9453125
[+] Completed forward pass on batch: train loss: 0.14903364805148134, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.057372694363373056, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.10024311054575408, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.08329249201594568, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.14005028774145734, train accuracy: 0.9609375
[+] Completed forward pass on batch: train loss: 0.15808629153792375, train accuracy: 0.9375
[+] Completed forward pass on batch: train loss: 0.0952403466384493, train accuracy: 0.9765625
[+] Completed forward pass on batch: train loss: 0.17665902256035884, train accuracy: 0.9296875
[+] Completed forward pass on batch: train loss: 0.12964828821564264, train accuracy: 0.9609375
